Date,Close,High,Low,Open,Volume,TimeIndex
,MSFT,MSFT,MSFT,MSFT,MSFT,
2015-03-06,36.4927864074707,37.13890513767003,36.31187395173404,37.04414053142803,36248800,63
2015-03-09,36.91492462158203,37.156144575355974,36.34634012951518,36.34634012951518,32108000,66
2015-03-10,36.20850372314453,36.79431848157429,36.20850372314453,36.484180869896086,39159700,67
2015-03-11,36.165435791015625,36.501417164018626,36.04482743007418,36.44972974437592,32215300,68
2015-03-12,35.33840560913086,35.88114654113463,35.2005670074207,35.60546933771432,59992500,69
2015-03-13,35.648521423339844,35.72605579465008,34.98517253242547,35.06270690373571,58007700,70
2015-03-16,35.8036003112793,35.87251794623388,35.56238037311225,35.72606591799889,35273500,73
2015-03-17,35.92420196533203,36.03619679845518,35.450382221652276,35.6399081473263,31673400,74
2015-03-18,36.613399505615234,36.89769336156794,35.60545573195799,35.69160359273322,44194800,75
2015-03-19,36.4324951171875,36.690942043239836,36.372190943986325,36.40664812415059,33879100,76
2015-03-20,36.940765380859375,37.02691323717783,36.6047841403553,36.665088297044235,71904500,77
2015-03-23,36.92353057861328,37.156133705456654,36.854609673031696,36.94076080500868,26246100,80
2015-03-24,36.95800018310547,37.19060008121658,36.82877509630554,36.854618799133334,25513300,81
2015-03-25,35.71744918823242,36.98384318404819,35.7002189578974,36.975226425715476,43469900,82
2015-03-26,35.50208282470703,35.846680922674786,35.25224936799696,35.51069958463829,37495600,83
2015-03-27,35.295326232910156,35.69161174107602,35.17471788575802,35.42454805357416,34401400,84
2015-03-30,35.28670883178711,35.7863757310007,35.243634892348574,35.40731717674738,35049700,87
2015-03-31,35.02824401855469,35.34699495119861,34.92486595943517,35.13162207767421,34887200,88
2015-04-01,35.07994842529297,35.114405600936834,34.72673690588166,34.976567039369755,36865300,89
2015-04-02,34.709510803222656,35.09718283071784,34.5630554655774,35.02826189857162,37487500,90
2015-04-06,35.79499053955078,35.99313329742374,34.61474746598968,34.752586049133086,39223700,94
2015-04-07,35.77775192260742,36.105119713240015,35.58822596915089,35.846672841195456,28809400,95
2015-04-08,35.682987213134766,35.915590383290024,35.35562270965428,35.717447672342274,24753400,96
2015-04-09,35.73467254638672,35.85528084920714,35.53652986513463,35.53652986513463,25723900,97
2015-04-10,35.94144058227539,36.139583310927456,35.67437692905014,35.86390618529584,28022000,98
2015-04-13,35.97590255737305,36.23435277266887,35.657151454527465,35.66576821441386,30276700,101
2015-04-14,35.88112258911133,36.208486995687494,35.657132956896795,36.01034434339267,24244400,102
2015-04-15,36.406646728515625,36.57894576805582,35.90698312881299,35.97590077283056,27343600,103
2015-04-16,36.32050323486328,36.475572060529196,36.0275958181978,36.139590700363456,22509700,104
2015-04-17,35.85529327392578,35.958674671878654,35.459007774099184,35.89836721324069,42387600,105
2015-04-20,36.96660614013672,37.190592520546694,35.906971817319516,35.95004574205261,46057700,108
2015-04-21,36.734012603759766,37.17337529532637,36.639247972781455,37.0441502010231,26013800,109
2015-04-22,37.03554153442383,37.15614988538176,36.656482961320506,36.759861078380005,25064300,110
2015-04-23,37.337059020996094,37.56966222800407,36.871852606980134,36.949387009316126,46309500,111
2015-04-24,41.239620208740234,41.47222343796118,39.3271102456976,39.33572371952158,130933700,112
2015-04-27,41.37744903564453,41.46360018522176,40.67964279888576,40.688256270678316,59248200,115
2015-04-28,42.350948333740234,42.39402227824898,41.09317075062935,41.162088404577084,60730800,116
2015-04-29,42.26479721069336,42.480170203088456,41.78236052464916,41.971889809582784,47804600,117
2015-04-30,41.902957916259766,42.67830180064927,41.868497457769074,41.9546486039958,64725500,118
2015-05-01,41.92019271850586,42.10972197454986,41.69620628654249,41.85127508033658,38937300,119
2015-05-04,41.558372497558594,42.101110051849965,41.506681798246156,41.670364083239136,34039500,122
2015-05-05,41.00699996948242,41.48943646178483,40.75716989624504,41.19652917830297,50369200,123
2015-05-06,39.86984634399414,41.15347079385777,39.64585988326281,40.981171746809295,52433000,124
2015-05-07,40.231666564941406,40.56764783150529,39.76646021754665,39.86122483864525,32971700,125
2015-05-08,41.136226654052734,41.334369340958744,40.938083967146724,40.96392766525146,35364900,126
2015-05-11,40.80886459350586,41.27407094222907,40.80886459350586,40.9639333764136,24609400,129
2015-05-12,40.7916145324707,41.07590825836701,39.99042730572677,40.360868852988105,29928300,130
2015-05-13,41.03285217285156,41.62728028568596,40.98116148578025,41.51528544019653,34184600,131
2015-05-14,41.97187042236328,42.05801826499636,41.37743913467458,41.37743913467458,32980900,132
2015-05-15,41.610042572021484,42.13555296056435,41.39466967745995,42.1010925087154,28642700,133
2015-05-18,41.36022186279297,41.541137647112045,41.01562709800495,41.334378159174776,24136500,136
2015-05-19,41.25617980957031,41.45561028677613,40.90934218366271,41.23883759750606,28574800,137
2015-05-20,41.25617980957031,41.55966025147292,40.98738048410748,41.09143044880427,25047900,138
2015-05-21,41.117435455322266,41.2735120309399,40.76192843479058,40.99604329821704,22410700,139
2015-05-22,40.666561126708984,41.056749352874085,40.59719227282869,41.01339547304341,25720600,140
2015-05-26,40.39775085449219,40.64920792027195,40.050913294265754,40.60585405216567,29581900,144
2015-05-27,41.28218078613281,41.42091513904068,40.42375970347995,40.59717847153676,27335600,145
2015-05-28,41.14344787597656,41.637689232272585,41.09142125142877,41.186801742589054,19283700,146
2015-05-29,40.63185501098633,41.24748837595588,40.39774021564145,41.126096254151996,36519600,147
2015-06-01,40.95269012451172,41.42091985931762,40.42376431012227,40.805286304862605,28837300,150
2015-06-02,40.683895111083984,41.056744386365594,40.42376855587762,40.69256787061441,21498300,151
2015-06-03,40.623207092285156,41.39492076700179,40.597195423905575,41.07409475443706,28002200,152
2015-06-04,40.19831085205078,40.89198249979409,40.05957652250212,40.57115998290418,27745500,153
2015-06-05,40.007545471191406,40.337040707707004,39.747419045599926,40.15495254056166,25438100,154
2015-06-08,39.65204620361328,40.25901018508028,39.600019585423226,40.14628749951228,22121600,157
2015-06-09,39.582679748535156,39.834133461272785,39.41793044868333,39.6780569180908,24406100,158
2015-06-10,40.41509246826172,40.605853454346594,39.61736741456066,39.70407845718472,28417400,159
2015-06-11,40.26768493652344,40.68388801378477,39.998888976366686,40.45844592065122,27347800,160
2015-06-12,39.86015319824219,40.29369846841602,39.79945712503289,40.076925833329106,23931000,161
2015-06-15,39.435272216796875,39.58267930936104,39.03641141428499,39.40926056245099,33254500,164
2015-06-16,39.7387580871582,40.094265049871034,39.27919788583113,39.32255174807657,27070300,165
2015-06-17,39.86015319824219,39.94686092920179,39.331227439400045,39.652050013176066,28704100,166
2015-06-18,40.51047897338867,40.57984451009427,40.03357643740027,40.07693361899089,32658300,167
2015-06-19,39.972869873046875,40.605848835290764,39.877492698541985,40.57116442218661,63837000,168
2015-06-22,40.085609436035156,40.51048540619554,40.0249133413964,40.17232050529701,20318100,171
2015-06-23,39.80813217163086,40.12895479051094,39.55667508573289,39.998893175786336,25896500,172
2015-06-24,39.57401657104492,40.10294239456007,39.495978280564195,39.60002823197573,34890900,173
2015-06-25,39.582679748535156,39.938186695185784,39.45261485998766,39.912171732863776,20616000,174
2015-06-26,39.24453353881836,40.12896667312698,39.04510302436975,39.58270177568967,49835300,175
2015-06-29,38.47280502319336,39.21850339142358,38.46413557347134,39.05375738520278,34081700,178
2015-06-30,38.28205108642578,38.77629246088457,38.09995954766087,38.767619702630554,35945400,179
2015-07-01,38.54217529296875,39.2185048579623,38.23869161834473,38.550844743014956,28343900,180
2015-07-02,38.49883270263672,38.8023131584541,38.20402169940459,38.56819824638545,21752000,181
2015-07-06,38.490150451660156,38.56818873644076,38.1086317858928,38.11730123634039,23034000,185
2015-07-07,38.412113189697266,38.576862521781,37.56236479261962,38.44679760778733,36435800,186
2015-07-08,38.36008071899414,38.93236025020345,38.177989221305474,38.533496152697815,39785900,187
2015-07-09,38.602874755859375,39.20983885071363,38.585532546556315,38.80230520131225,32424700,188
2015-07-10,38.68091583251953,39.14047283527293,38.64623141141289,39.02775012052058,25465800,189
2015-07-13,39.487308502197266,39.55667403333393,38.975724892772305,39.00173655348752,28178300,192
2015-07-14,39.556678771972656,39.851489756918575,39.28788275854666,39.40927493334404,22880300,193
2015-07-15,39.67805862426758,39.79078131201004,39.39192048792153,39.608693106363674,26629600,194
2015-07-16,40.45845031738281,40.484461978885896,39.86015894899319,39.89484006176784,26271700,195
2015-07-17,40.42375564575195,40.562489984733695,40.111602556121134,40.36305957917791,29467100,196
2015-07-20,40.683895111083984,40.865986676648184,40.26769196121609,40.44978352678029,30631900,199
2015-07-21,40.99604797363281,41.03940515556212,40.30237606271548,40.56250261584841,42781900,200
2015-07-22,39.487308502197266,40.69256396143024,39.19249755256783,39.40059745366609,59152400,201
2015-07-23,39.98155212402344,40.085602080355486,39.10578867747063,39.25319581432213,33934000,202
2015-07-24,39.83415222167969,40.163647668875946,39.71276003263082,39.80814055479466,32333200,203
2015-07-27,39.32256317138672,39.89484291926319,39.235855421707015,39.83414683294967,39701400,206
2015-07-28,39.31389236450195,39.574018912264165,38.83699314232314,39.52199558732483,34328900,207
2015-07-29,40.13763427734375,40.562506920758715,39.24452849629407,39.365923987815854,40945900,208
2015-07-30,40.649200439453125,41.10008786169381,39.82546386627664,40.11160198926952,39777900,209
2015-07-31,40.49312973022461,41.0740788165391,40.31971095704382,41.00471329187957,31201500,210
2015-08-03,40.588504791259766,40.753250784514755,40.27635170282922,40.735908578747775,24125900,213
2015-08-04,41.22147750854492,41.36888128563203,40.4757792516195,40.5364753136774,33403900,214
2015-08-05,41.25617980957031,41.9758634179488,41.221495385441806,41.60301412778918,26959700,215
2015-08-06,40.42375564575195,41.42091098121844,40.17230193038273,41.36888436371745,27368000,216
2015-08-07,40.52781295776367,40.56249406523229,40.111606591261435,40.22432928667612,19163000,217
2015-08-10,41.03940200805664,41.17813637959991,40.61452613463069,40.70990663525824,23079900,220
2015-08-11,40.24167251586914,40.70122945145195,39.79945778830485,40.59717951102881,29237400,221
2015-08-12,40.52781295776367,40.666547310701795,39.63470745976714,40.050910518581496,30181400,222
2015-08-13,40.51914596557617,40.83996858220375,40.31104606040252,40.80528746980038,22627200,223
2015-08-14,40.75325012207031,40.839957841808236,40.33704711349082,40.34571656238961,21473400,224
2015-08-17,41.030731201171875,41.14345391706583,40.38041318343434,40.588516404493284,21099700,227
2015-08-18,41.257667541503906,41.39731679996157,40.76016685015467,40.8823595351175,23574100,228
2015-08-19,40.681602478027344,41.09182351588302,40.411030659303385,40.829978316698536,31485500,229
2015-08-20,39.85243225097656,40.559408268500746,39.85243225097656,40.21028356934068,36238200,230
2015-08-21,37.591861724853516,39.69533007086609,37.591861724853516,39.53822427493983,70053100,231
2015-08-24,36.378662109375,37.26019731573462,34.66795808090452,35.30510794876851,88753700,234
2015-08-25,35.32255935668945,37.74023918461495,35.25273308189736,37.155455786481326,70616600,235
2015-08-26,37.277645111083984,37.39111113274502,35.83751328176977,36.666678579178075,63408000,236
2015-08-27,38.31629180908203,38.35993156513794,37.46966655769754,37.731508423532965,50943200,237
2015-08-28,38.34247589111328,38.53449481763788,37.87115852391657,37.87988847303134,28246700,238
2015-08-31,37.98463439941406,38.34248582735416,37.618053020096866,38.01954754592063,34441700,241
2015-09-01,36.5008544921875,37.1729174972771,36.361205252785794,36.806336162909815,49688900,242
2015-09-02,37.84498596191406,37.862442535545135,36.55322947872339,36.97217725736623,37671500,243
2015-09-03,37.967166900634766,38.3861145496535,37.775147979605364,37.888614008350004,28285200,244
2015-09-04,37.190364837646484,37.56567269966753,36.832513542405444,37.36492717594692,37138800,245
2015-09-08,38.30756378173828,38.40357324757725,37.70532712715769,37.79260664364758,32469800,249
2015-09-09,37.591861724853516,38.75269862480869,37.45221249841908,38.58686287938641,33469500,250
2015-09-10,37.78388977050781,38.22029412453216,37.312572269081286,37.63551055879902,31366600,251
2015-09-11,37.94971466064453,38.0457241321093,37.47839725318129,37.652959625889935,27132500,252
2015-09-14,37.565670013427734,37.91479133556402,37.4085642531416,37.90606471754787,23656000,255
2015-09-15,38.38611602783203,38.656687851565415,37.60059040423524,37.69659653894701,28882200,256
2015-09-16,38.66541290283203,38.73523917560823,38.26392182286875,38.37738785138009,23372200,257
2015-09-17,38.62176513671875,39.276371325476696,38.473389332093255,38.65667826586566,32768200,258
2015-09-18,37.94971466064453,38.394848877526584,37.81879537823829,37.967171230865425,63143700,259
2015-09-21,38.499576568603516,38.813788105016904,38.054442448851354,38.07189901526316,26177200,262
2015-09-22,38.31629180908203,38.44721107724976,37.80133469682239,37.862431021200656,28085900,263
2015-09-23,38.29010772705078,38.55194960953901,37.97589613626483,38.3424774353485,17145200,264
2015-09-24,38.32501220703125,38.51703109790597,37.76641542939509,37.923521189292686,27905600,265
2015-09-25,38.35120391845703,39.04072342583227,38.1940981236247,38.822521302954044,29384600,266
2015-09-28,37.78388977050781,38.48213607104656,37.71406347570344,38.25520727193434,27613800,269
2015-09-29,37.9148063659668,38.028272422154174,37.5744115269054,37.8537100271353,32763600,270
2015-09-30,38.63050079345703,38.66541393077331,38.10681705171294,38.298835977452455,34958900,271
2015-10-01,38.935977935791016,39.058170562372396,38.185362281648985,39.058170562372396,28657900,272
2015-10-02,39.77388000488281,39.77388000488281,38.33374475937753,38.63922970846953,41839000,273
2015-10-05,40.69906234741211,40.92599109834319,39.887350154908155,39.93098991514487,34369300,276
2015-10-06,40.803794860839844,41.17910275907495,40.34120744978262,40.43721691158695,27017200,277
2015-10-07,40.847442626953125,41.32748670060575,40.10555663399002,41.10928454626359,27711500,278
2015-10-08,41.41476058959961,41.47585691322189,40.58559191679731,40.63796162111638,33772700,279
2015-10-09,41.118003845214844,41.493311719818784,40.952168119994624,41.41475883142494,28600600,280
2015-10-12,41.022003173828125,41.08309950793974,40.58559888474485,41.00454660272474,19769100,283
2015-10-13,40.92597961425781,41.135455065914314,40.63795461391689,40.63795461391689,19987800,284
2015-10-14,40.742698669433594,41.10927661988737,40.61177607027153,40.71651548140119,24697800,285
2015-10-15,41.03072738647461,41.04818395655345,40.61177969308339,41.03072738647461,27189400,286
2015-10-16,41.46713638305664,41.49332290591401,40.93472591763341,41.039462020560855,26450300,287
2015-10-19,41.563148498535156,41.79008062034265,41.03946462121167,41.38858609626036,29387600,290
2015-10-20,41.69405746459961,41.72897059950963,41.03945116778582,41.40602909584164,30802200,291
2015-10-21,41.196571350097656,41.88609102291763,41.11801843383334,41.8249913507112,25144300,292
2015-10-22,41.92098617553711,42.723971630834924,41.10054748228699,41.48458197773389,56637100,293
2015-10-23,46.145381927490234,47.192752735847215,45.6042416194808,45.64788137618317,135227100,294
2015-10-26,47.34986114501953,47.41095747368534,45.822446269373735,45.84862945894474,64633300,297
2015-10-27,46.861087799072266,47.45459785344553,46.76508165955621,47.12293301620771,50999900,298
2015-10-28,47.114200592041016,47.114200592041016,46.13665604244534,46.7301660656463,47000800,299
2015-10-29,46.573055267333984,46.98327626765524,46.45086262796163,46.7301610406698,30202100,300
2015-10-30,45.944637298583984,47.12293073002758,45.927180729655184,46.53814732416296,46619800,301
2015-11-02,46.46833419799805,46.573070304204435,45.92719043534668,46.12793602620091,30285000,304
2015-11-03,47.262569427490234,47.47204154899028,46.17155908363773,46.1977422664504,36596900,305
2015-11-04,47.480777740478516,47.899725368073945,47.184022754744284,47.2887588292682,37087800,306
2015-11-05,47.463321685791016,47.74262010720466,47.13165356179989,47.55933114243317,31468500,307
2015-11-06,47.93464279174805,47.98701250208328,47.09674740338617,47.21021344436235,32851200,308
2015-11-09,47.27130889892578,47.891002143656564,46.7476251232801,47.6117036860455,32513100,311
2015-11-10,46.703983306884766,47.245126996566725,46.49451112271784,47.192757285774825,55283700,312
2015-11-11,46.82617950439453,47.30622353551081,46.66034375090866,46.86981926549595,36516300,313
2015-11-12,46.538143157958984,47.114196563039506,46.42467713482955,46.6777923673876,35361100,314
2015-11-13,46.119205474853516,46.51197000153623,45.84863361658309,46.31995104860235,36848200,315
2015-11-16,46.93091583251953,47.035651925588745,46.12793024032122,46.328679135496074,32165200,318
2015-11-17,46.544288635253906,47.036353717405305,46.438843244556914,46.720024249198275,31551300,319
2015-11-18,47.31753158569336,47.43176240873921,46.55307098949186,46.57064522010981,29710000,320
2015-11-19,47.39662551879883,48.02928456773411,47.2560349914735,47.44056278204134,28149200,321
2015-11-20,47.61629104614258,47.71294764718504,46.80789647731846,47.66901374269539,37147600,322
2015-11-23,47.61629104614258,47.85353815271715,47.22966799391479,47.66901374269539,28235900,325
2015-11-24,47.66902160644531,47.835971811823846,47.08029981489263,47.37905175548288,24600000,326
2015-11-25,47.176944732666016,47.651438940135584,47.176944732666016,47.52842266826021,21005100,327
2015-11-27,47.38783264160156,47.519637706762154,47.26481636848743,47.27360180859185,9009100,329
2015-11-30,47.75687026977539,48.29287249297535,47.449329659058,47.92382376011448,56241400,332
2015-12-01,48.52133560180664,48.53012104012325,47.71293784708307,47.80959442827254,39952800,333
2015-12-02,48.51256561279297,49.17158435600877,48.38076387531541,48.60922223144211,47274900,334
2015-12-03,47.62508773803711,49.004633349885545,47.38784059210907,48.75860076237911,38627800,335
2015-12-04,49.12763977050781,49.408820771704406,47.53720700903676,47.55478124060429,43963700,336
2015-12-07,49.039764404296875,49.18035488322075,48.582844509808915,49.022190175438716,30709800,339
2015-12-08,49.0222053527832,49.2945976045642,48.31925274052868,48.741024307881396,32878000,340
2015-12-09,48.310462951660156,49.09249792617085,47.897476833998034,48.653152133574515,36373200,341
2015-12-10,48.56528091430664,48.90797007221896,48.33681924107032,48.6707229586007,31775800,342
2015-12-11,47.50205993652344,48.415896476709854,47.45812268344778,48.07320735514722,39549500,343
2015-12-14,48.45104217529297,48.512550303761,47.168153564471666,47.73930430246525,46768900,346
2015-12-15,48.50377655029297,49.11886133510053,48.40711993885919,48.90797387815933,39843000,347
2015-12-16,49.32095718383789,49.42639923031875,48.1171473580744,48.802529040055525,37503300,348
2015-12-17,48.943111419677734,49.900885175240596,48.79373213937222,49.523047606866335,41280900,349
2015-12-18,47.56357192993164,49.20672409971772,47.47570076858833,49.00462545654121,84684200,350
2015-12-21,48.17864990234375,48.635566469552415,47.65143306396655,48.22258380088979,37246300,353
2015-12-22,48.635562896728516,48.749793706109955,47.88867662048827,48.31923683926979,28322200,354
2015-12-23,49.048553466796875,49.101276157266874,48.71464979770355,48.94311143779854,27279800,355
2015-12-24,48.9167594909668,49.17158085801554,48.705875385227614,49.08371303928128,9558500,356
2015-12-28,49.16279602050781,49.16279602050781,48.310464090162974,48.63557904580218,22458300,360
2015-12-29,49.69001007080078,49.953616884450426,49.25945305729295,49.46155172615576,27731400,361
2015-12-30,49.47911834716797,49.892101062626686,49.46154411536986,49.619708849610895,21704500,362
2015-12-31,48.74980163574219,49.373671765792395,48.697078941619196,49.241870058397765,27334100,363
2016-01-04,48.15229034423828,48.15229034423828,46.91333554527538,47.730518854372384,53778000,367
2016-01-05,48.371986389160156,48.67074175666654,47.92385501387231,48.26654430414127,34079700,368
2016-01-06,47.4932746887207,47.800818723487936,47.13301130943604,47.730521794875294,39518900,369
2016-01-07,45.841331481933594,47.00120728337285,45.75346367743362,46.3070402312207,56564900,370
2016-01-08,45.98194122314453,46.81669571020277,45.8237764388309,46.0170863459252,48754000,371
2016-01-11,45.955570220947266,46.43884993278124,45.21746913947526,46.140094653329655,36943800,374
2016-01-12,46.37733840942383,46.658519434073575,45.744682779933,46.35976417639044,36095500,375
2016-01-13,45.37562942504883,47.510850080619065,45.07687417503655,47.273602968673245,66883600,376
2016-01-14,46.66730499267578,46.93969720596188,45.314119310356155,45.69195691453556,52381900,377
2016-01-15,44.80448532104492,45.66560267070959,44.23333445094803,45.08566635963165,71820700,378
2016-01-19,44.42665100097656,45.410784709774205,43.987305176270496,45.235045709503254,43564500,382
2016-01-20,44.62874984741211,45.14717805660968,43.14375880902885,43.917008401988866,63273000,383
2016-01-21,44.3563346862793,45.322897089626316,44.19816999031235,44.81325454663479,40191200,384
2016-01-22,45.94678497314453,45.98193344192029,45.04173033785236,45.17353541979022,37555800,385
2016-01-25,45.50743103027344,46.26310621408741,45.384414763502214,45.639232736696094,34707700,388
2016-01-26,45.841331481933594,46.07857857641377,45.296543719761644,45.50743114328021,28900800,389
2016-01-27,45.0065803527832,45.867697632989795,44.83084137985608,45.70074410033507,36775200,390
2016-01-28,45.74468231201172,45.87648403050059,45.03294096517993,45.5689433354177,62513800,391
2016-01-29,48.4071159362793,48.4071159362793,47.44934204608617,48.09078645299465,83611700,392
2016-02-01,48.07322692871094,48.40713074677627,47.8887024576524,48.22260627571773,44208500,395
2016-02-02,46.57065200805664,47.67780188282755,46.2631113072709,47.5987195094909,56313800,396
2016-02-03,45.83254623413086,46.913336323326064,45.04172258255296,46.79032005573436,57559800,397
2016-02-04,45.69195556640625,46.40369685019743,45.13837901234645,45.77982337094951,46987100,398
2016-02-05,44.075164794921875,45.691957262918194,43.54795124420347,45.63923456706955,62009000,399
2016-02-08,43.41615676879883,43.55674730674014,42.344151822032025,43.53917307050463,59290500,402
2016-02-09,43.301918029785156,44.145464455879555,42.765915653935686,43.07345970418061,46740500,403
2016-02-10,43.67975997924805,44.277270553839294,43.512809776796175,43.837924740283526,38237000,404
2016-02-11,43.66218948364258,44.03124174164468,42.62533300670061,42.774712339112334,48878600,405
2016-02-12,44.37391662597656,44.53208134943242,43.714898062224435,44.15424377139252,34243300,406
2016-02-16,45.214664459228516,45.214664459228516,44.36506500031368,45.046515621320836,37291200,410
2016-02-17,46.39171600341797,46.70146814669498,45.53326797298414,45.56866879667437,40789000,411
2016-02-18,46.18818283081055,46.8607852171623,46.108532637058616,46.31208575798765,27176000,412
2016-02-19,45.86071014404297,46.267809426246025,45.60405927552058,45.9934615245912,33559100,413
2016-02-22,46.595279693603516,46.905028531616196,46.26782706369396,46.26782706369396,25008300,416
2016-02-23,45.294334411621094,46.3474839900918,45.11733360300166,46.320935050402255,28895300,417
2016-02-24,45.453617095947266,45.577516600914635,44.42701685706408,44.86066512444988,33014500,418
2016-02-25,46.1085205078125,46.1085205078125,44.78987177325756,45.78107129786384,26939500,419
2016-02-26,45.4005241394043,46.621825752214214,45.22352336745941,46.55102409303269,35975900,420
2016-02-29,45.02881622314453,45.710266859475304,44.83411507676196,45.44476406858699,31654000,423
2016-03-01,46.53331756591797,46.54216608350695,45.06421382153773,45.10846653750734,33024500,424
2016-03-02,46.86077117919922,46.86961969762779,46.161620063042946,46.382870159851244,29289900,425
2016-03-03,46.32976150512695,46.878464088105424,45.82531163523334,46.878464088105424,24427800,426
2016-03-04,46.04656219482422,46.41826405750892,45.76336238325875,46.37401471995333,33034200,427
2016-03-07,45.16157150268555,45.8430222485653,44.76332400434787,45.630624032919705,38407800,430
2016-03-08,45.71028518676758,46.1350850960986,44.78103179809579,44.95803260431944,33835100,431
2016-03-09,46.76342010498047,46.772268623316045,45.896120139727884,45.922669070743126,28251600,432
2016-03-10,46.06427001953125,46.85191983322794,45.276620205834554,46.84307131469579,38387800,433
2016-03-11,46.96697235107422,46.96697235107422,46.356323272323976,46.905022591317326,32275700,434
2016-03-14,47.05547332763672,47.42717528023131,46.577575640027774,46.6483739220403,24083600,437
2016-03-15,47.42717742919922,47.42717742919922,46.67492834668558,46.68377686633476,21104800,438
2016-03-16,48.09975814819336,48.321008191885156,47.25901068297073,47.303260016507544,31691700,439
2016-03-17,48.37411880493164,48.67501905778373,47.79001871127857,47.975867973802636,28223900,440
2016-03-18,47.33866882324219,48.64846889783594,47.30326800003493,48.604216180822704,67625500,441
2016-03-21,47.66613006591797,47.72807983421085,46.843079286016334,47.126279191357845,23925700,444
2016-03-22,47.85197830200195,48.011278667199655,47.31212743949963,47.44487886916742,23124100,445
2016-03-23,47.76346969604492,48.002420194296285,47.559920021832674,47.887369204173396,20129000,446
2016-03-24,47.97587585449219,48.08207834424406,47.55107602351158,47.64842661777964,19950000,447
